date,strategy_net,benchmark_net
2024-01-25,0.9185262589364545,0.928021545960516
2024-01-29,0.9190105824236047,0.9477050032208177
2024-01-30,0.9141258398083412,0.9419324367824768
2024-01-31,0.9067888221891676,0.9343993079298493
2024-02-01,0.9093278855870287,0.9384687021620408
2024-02-05,0.9269007238628597,0.9508860564991954
2024-02-06,0.9327516511875847,0.9577595025233638
2024-02-07,0.9418336749462819,0.9717200776110706
2024-02-20,0.9689460280997834,1.0374637004086709
2024-02-21,0.9719681026536297,1.0380487030598948
2024-02-22,0.9809806208627656,1.0417707282114073
2024-02-26,0.9866239136445348,1.062825254922314
2024-02-27,0.9873264077900411,1.075623319310042
2024-02-28,1.004295067851046,1.1159011629394293
2024-02-29,1.0061683431684847,1.1117841233501542
2024-03-04,1.0254040754427136,1.160896570328145
2024-03-05,1.0114339936037486,1.1298209851349306
2024-03-06,1.015894936811543,1.1433557899149762
2024-03-07,1.024119227003676,1.1531000801620697
2024-03-11,1.0337893149961779,1.186392001631035
2024-03-12,1.036428662903983,1.1844485764691925
2024-03-13,1.036894038703578,1.191662716783909
2024-03-14,1.0341397545114732,1.1825926024623976
2024-03-18,1.0270590218644289,1.160969552329778
2024-03-19,1.0222111308004784,1.1314893342569208
2024-03-20,1.036852571551508,1.170473108207272
2024-03-21,1.0314278108236934,1.154377261048441
2024-03-25,1.035676799777756,1.1781742524862249
2024-03-26,1.0305895697709593,1.1735165306095159
2024-03-27,1.0364320875794748,1.1759377606600656
2024-03-28,1.0399239975573005,1.1850970050740883
2024-04-01,1.0417730280350141,1.1829228048407052
2024-04-02,1.0313955852233807,1.1553003355998661
2024-04-08,1.036091255884368,1.1877213764051047
2024-04-09,1.0309065415575969,1.1712787240906266
2024-04-10,1.0267701760539596,1.1757023467969476
2024-04-11,1.0276614549453709,1.1720168232192334
2024-04-15,1.0075078716114367,1.1290069880452007
2024-04-16,1.0122180212320655,1.1363554033420242
2024-04-17,1.0058117854537452,1.1196417928734645
2024-04-18,1.0049735526718138,1.1292866821325633
2024-04-22,1.006281298003024,1.1455343389574049
2024-04-23,1.0141544900054558,1.1494264662301636
2024-04-24,1.0119813563412867,1.1379310793495105
2024-04-25,1.015275118798549,1.143522685131871
2024-04-29,1.0239099526335318,1.1468992564458755
2024-05-06,1.035801176651024,1.1533768931092432
2024-05-07,1.0322082126748444,1.145583591686801
2024-05-08,1.0342871489572003,1.1423749537233834
2024-05-09,1.0404348779150085,1.156452702475036
2024-05-13,1.0400817355156424,1.1552120915075261
2024-05-14,1.0374873819827612,1.145379353296059
2024-05-15,1.0526776943447427,1.1803135984745812
2024-05-16,1.0542000352817966,1.1777968691511647
2024-05-20,1.06409755004695,1.2160025468096063
2024-05-21,1.0647486513486715,1.2105452417820324
2024-05-22,1.0572408830682172,1.1990641785483735
2024-05-23,1.0471394606834854,1.184803879779494
2024-05-28,1.0531725327966326,1.1915062354807493
2024-05-29,1.0461025462982632,1.1822820160413998
